date,market,region,asset_class,frequency,contract,price,currency,unit
2024-03-16,JKM,Japan/Korea,LNG,daily,spot,9.9177,USD,MMBtu
2024-03-17,JKM,Japan/Korea,LNG,daily,spot,9.8652,USD,MMBtu
2024-03-18,JKM,Japan/Korea,LNG,daily,spot,10.1449,USD,MMBtu
2024-03-19,JKM,Japan/Korea,LNG,daily,spot,10.0535,USD,MMBtu
2024-03-20,JKM,Japan/Korea,LNG,daily,spot,10.2272,USD,MMBtu
2024-03-21,JKM,Japan/Korea,LNG,daily,spot,11.0212,USD,MMBtu
2024-03-22,JKM,Japan/Korea,LNG,daily,spot,10.989,USD,MMBtu
2024-03-23,JKM,Japan/Korea,LNG,daily,spot,11.5719,USD,MMBtu
2024-03-24,JKM,Japan/Korea,LNG,daily,spot,11.8577,USD,MMBtu
2024-03-25,JKM,Japan/Korea,LNG,daily,spot,11.2173,USD,MMBtu
2024-03-26,JKM,Japan/Korea,LNG,daily,spot,10.7569,USD,MMBtu
2024-03-27,JKM,Japan/Korea,LNG,daily,spot,10.4281,USD,MMBtu
2024-03-28,JKM,Japan/Korea,LNG,daily,spot,10.0972,USD,MMBtu
2024-03-29,JKM,Japan/Korea,LNG,daily,spot,10.1165,USD,MMBtu
2024-03-30,JKM,Japan/Korea,LNG,daily,spot,10.4495,USD,MMBtu
2024-03-31,JKM,Japan/Korea,LNG,daily,spot,11.0588,USD,MMBtu
2024-04-01,JKM,Japan/Korea,LNG,daily,spot,11.2306,USD,MMBtu
2024-04-02,JKM,Japan/Korea,LNG,daily,spot,11.0628,USD,MMBtu
2024-04-03,JKM,Japan/Korea,LNG,daily,spot,10.1749,USD,MMBtu
2024-04-04,JKM,Japan/Korea,LNG,daily,spot,10.2578,USD,MMBtu
2024-04-05,JKM,Japan/Korea,LNG,daily,spot,10.318,USD,MMBtu
2024-04-06,JKM,Japan/Korea,LNG,daily,spot,10.4446,USD,MMBtu
2024-04-07,JKM,Japan/Korea,LNG,daily,spot,11.4078,USD,MMBtu
2024-04-08,JKM,Japan/Korea,LNG,daily,spot,11.968,USD,MMBtu
2024-04-09,JKM,Japan/Korea,LNG,daily,spot,12.3148,USD,MMBtu
2024-04-10,JKM,Japan/Korea,LNG,daily,spot,11.8947,USD,MMBtu
2024-04-11,JKM,Japan/Korea,LNG,daily,spot,11.6784,USD,MMBtu
2024-04-12,JKM,Japan/Korea,LNG,daily,spot,11.6468,USD,MMBtu
2024-04-13,JKM,Japan/Korea,LNG,daily,spot,11.3227,USD,MMBtu
2024-04-14,JKM,Japan/Korea,LNG,daily,spot,11.5524,USD,MMBtu
2024-04-15,JKM,Japan/Korea,LNG,daily,spot,11.7138,USD,MMBtu
2024-04-16,JKM,Japan/Korea,LNG,daily,spot,11.2551,USD,MMBtu
2024-04-17,JKM,Japan/Korea,LNG,daily,spot,11.7768,USD,MMBtu
2024-04-18,JKM,Japan/Korea,LNG,daily,spot,11.821,USD,MMBtu
2024-04-19,JKM,Japan/Korea,LNG,daily,spot,11.091,USD,MMBtu
2024-04-20,JKM,Japan/Korea,LNG,daily,spot,11.0842,USD,MMBtu
2024-04-21,JKM,Japan/Korea,LNG,daily,spot,11.2161,USD,MMBtu
2024-04-22,JKM,Japan/Korea,LNG,daily,spot,11.6326,USD,MMBtu
2024-04-23,JKM,Japan/Korea,LNG,daily,spot,11.4916,USD,MMBtu
2024-04-24,JKM,Japan/Korea,LNG,daily,spot,11.8372,USD,MMBtu
2024-04-25,JKM,Japan/Korea,LNG,daily,spot,11.9077,USD,MMBtu
2024-04-26,JKM,Japan/Korea,LNG,daily,spot,11.3556,USD,MMBtu
2024-04-27,JKM,Japan/Korea,LNG,daily,spot,10.776,USD,MMBtu
2024-04-28,JKM,Japan/Korea,LNG,daily,spot,11.2767,USD,MMBtu
2024-04-29,JKM,Japan/Korea,LNG,daily,spot,11.8334,USD,MMBtu
2024-04-30,JKM,Japan/Korea,LNG,daily,spot,12.0215,USD,MMBtu
2024-05-01,JKM,Japan/Korea,LNG,daily,spot,12.6924,USD,MMBtu
2024-05-02,JKM,Japan/Korea,LNG,daily,spot,13.1712,USD,MMBtu
2024-05-03,JKM,Japan/Korea,LNG,daily,spot,13.4882,USD,MMBtu
2024-05-04,JKM,Japan/Korea,LNG,daily,spot,13.1364,USD,MMBtu
2024-05-05,JKM,Japan/Korea,LNG,daily,spot,13.8938,USD,MMBtu
2024-05-06,JKM,Japan/Korea,LNG,daily,spot,14.1398,USD,MMBtu
2024-05-07,JKM,Japan/Korea,LNG,daily,spot,13.9959,USD,MMBtu
2024-05-08,JKM,Japan/Korea,LNG,daily,spot,13.7361,USD,MMBtu
2024-05-09,JKM,Japan/Korea,LNG,daily,spot,13.8704,USD,MMBtu
2024-05-10,JKM,Japan/Korea,LNG,daily,spot,13.1893,USD,MMBtu
2024-05-11,JKM,Japan/Korea,LNG,daily,spot,13.5222,USD,MMBtu
2024-05-12,JKM,Japan/Korea,LNG,daily,spot,13.1494,USD,MMBtu
2024-05-13,JKM,Japan/Korea,LNG,daily,spot,13.3455,USD,MMBtu
2024-05-14,JKM,Japan/Korea,LNG,daily,spot,13.159,USD,MMBtu
2024-05-15,JKM,Japan/Korea,LNG,daily,spot,13.0856,USD,MMBtu
2024-05-16,JKM,Japan/Korea,LNG,daily,spot,12.8031,USD,MMBtu
2024-05-17,JKM,Japan/Korea,LNG,daily,spot,12.7808,USD,MMBtu
2024-05-18,JKM,Japan/Korea,LNG,daily,spot,13.64,USD,MMBtu
2024-05-19,JKM,Japan/Korea,LNG,daily,spot,14.269,USD,MMBtu
2024-05-20,JKM,Japan/Korea,LNG,daily,spot,14.4438,USD,MMBtu
2024-05-21,JKM,Japan/Korea,LNG,daily,spot,14.452,USD,MMBtu
2024-05-22,JKM,Japan/Korea,LNG,daily,spot,14.8372,USD,MMBtu
2024-05-23,JKM,Japan/Korea,LNG,daily,spot,15.3407,USD,MMBtu
2024-05-24,JKM,Japan/Korea,LNG,daily,spot,14.9839,USD,MMBtu
2024-05-25,JKM,Japan/Korea,LNG,daily,spot,14.9612,USD,MMBtu
2024-05-26,JKM,Japan/Korea,LNG,daily,spot,14.177,USD,MMBtu
2024-05-27,JKM,Japan/Korea,LNG,daily,spot,14.6948,USD,MMBtu
2024-05-28,JKM,Japan/Korea,LNG,daily,spot,15.6179,USD,MMBtu
2024-05-29,JKM,Japan/Korea,LNG,daily,spot,15.654,USD,MMBtu
2024-05-30,JKM,Japan/Korea,LNG,daily,spot,14.7187,USD,MMBtu
2024-05-31,JKM,Japan/Korea,LNG,daily,spot,15.0052,USD,MMBtu
2024-06-01,JKM,Japan/Korea,LNG,daily,spot,14.6183,USD,MMBtu
2024-06-02,JKM,Japan/Korea,LNG,daily,spot,14.3446,USD,MMBtu
2024-06-03,JKM,Japan/Korea,LNG,daily,spot,14.6481,USD,MMBtu
2024-06-04,JKM,Japan/Korea,LNG,daily,spot,14.7814,USD,MMBtu
2024-06-05,JKM,Japan/Korea,LNG,daily,spot,14.5819,USD,MMBtu
2024-06-06,JKM,Japan/Korea,LNG,daily,spot,14.3138,USD,MMBtu
2024-06-07,JKM,Japan/Korea,LNG,daily,spot,14.397,USD,MMBtu
2024-06-08,JKM,Japan/Korea,LNG,daily,spot,14.2392,USD,MMBtu
2024-06-09,JKM,Japan/Korea,LNG,daily,spot,13.7701,USD,MMBtu
2024-06-10,JKM,Japan/Korea,LNG,daily,spot,13.6581,USD,MMBtu
2024-06-11,JKM,Japan/Korea,LNG,daily,spot,13.8508,USD,MMBtu
2024-06-12,JKM,Japan/Korea,LNG,daily,spot,13.8069,USD,MMBtu
2024-06-13,JKM,Japan/Korea,LNG,daily,spot,13.2055,USD,MMBtu
2024-06-14,JKM,Japan/Korea,LNG,daily,spot,13.7018,USD,MMBtu
2024-06-15,JKM,Japan/Korea,LNG,daily,spot,12.4996,USD,MMBtu
2024-06-16,JKM,Japan/Korea,LNG,daily,spot,12.3588,USD,MMBtu
2024-06-17,JKM,Japan/Korea,LNG,daily,spot,12.1414,USD,MMBtu
2024-06-18,JKM,Japan/Korea,LNG,daily,spot,12.2777,USD,MMBtu
2024-06-19,JKM,Japan/Korea,LNG,daily,spot,12.6005,USD,MMBtu
2024-06-20,JKM,Japan/Korea,LNG,daily,spot,13.176,USD,MMBtu
2024-06-21,JKM,Japan/Korea,LNG,daily,spot,12.9,USD,MMBtu
2024-06-22,JKM,Japan/Korea,LNG,daily,spot,13.2242,USD,MMBtu
2024-06-23,JKM,Japan/Korea,LNG,daily,spot,13.3634,USD,MMBtu
2024-06-24,JKM,Japan/Korea,LNG,daily,spot,12.6235,USD,MMBtu
2024-06-25,JKM,Japan/Korea,LNG,daily,spot,13.559,USD,MMBtu
2024-06-26,JKM,Japan/Korea,LNG,daily,spot,12.9391,USD,MMBtu
2024-06-27,JKM,Japan/Korea,LNG,daily,spot,13.1876,USD,MMBtu
2024-06-28,JKM,Japan/Korea,LNG,daily,spot,13.4181,USD,MMBtu
2024-06-29,JKM,Japan/Korea,LNG,daily,spot,13.5916,USD,MMBtu
2024-06-30,JKM,Japan/Korea,LNG,daily,spot,13.4051,USD,MMBtu
2024-07-01,JKM,Japan/Korea,LNG,daily,spot,13.835,USD,MMBtu
2024-07-02,JKM,Japan/Korea,LNG,daily,spot,13.1483,USD,MMBtu
2024-07-03,JKM,Japan/Korea,LNG,daily,spot,13.1686,USD,MMBtu
2024-07-04,JKM,Japan/Korea,LNG,daily,spot,12.9566,USD,MMBtu
2024-07-05,JKM,Japan/Korea,LNG,daily,spot,12.6954,USD,MMBtu
2024-07-06,JKM,Japan/Korea,LNG,daily,spot,12.9547,USD,MMBtu
2024-07-07,JKM,Japan/Korea,LNG,daily,spot,13.5122,USD,MMBtu
2024-07-08,JKM,Japan/Korea,LNG,daily,spot,13.3954,USD,MMBtu
2024-07-09,JKM,Japan/Korea,LNG,daily,spot,13.8065,USD,MMBtu
2024-07-10,JKM,Japan/Korea,LNG,daily,spot,13.8675,USD,MMBtu
2024-07-11,JKM,Japan/Korea,LNG,daily,spot,13.4855,USD,MMBtu
2024-07-12,JKM,Japan/Korea,LNG,daily,spot,13.408,USD,MMBtu
2024-07-13,JKM,Japan/Korea,LNG,daily,spot,13.3123,USD,MMBtu
2024-07-14,JKM,Japan/Korea,LNG,daily,spot,13.0315,USD,MMBtu
2024-07-15,JKM,Japan/Korea,LNG,daily,spot,13.2848,USD,MMBtu
2024-07-16,JKM,Japan/Korea,LNG,daily,spot,13.442,USD,MMBtu
2024-07-17,JKM,Japan/Korea,LNG,daily,spot,12.7362,USD,MMBtu
2024-07-18,JKM,Japan/Korea,LNG,daily,spot,12.0146,USD,MMBtu
2024-07-19,JKM,Japan/Korea,LNG,daily,spot,12.2856,USD,MMBtu
2024-07-20,JKM,Japan/Korea,LNG,daily,spot,11.966,USD,MMBtu
2024-07-21,JKM,Japan/Korea,LNG,daily,spot,12.1799,USD,MMBtu
2024-07-22,JKM,Japan/Korea,LNG,daily,spot,12.6158,USD,MMBtu
2024-07-23,JKM,Japan/Korea,LNG,daily,spot,12.073,USD,MMBtu
2024-07-24,JKM,Japan/Korea,LNG,daily,spot,11.4737,USD,MMBtu
2024-07-25,JKM,Japan/Korea,LNG,daily,spot,12.346,USD,MMBtu
2024-07-26,JKM,Japan/Korea,LNG,daily,spot,12.575,USD,MMBtu
2024-07-27,JKM,Japan/Korea,LNG,daily,spot,12.4343,USD,MMBtu
2024-07-28,JKM,Japan/Korea,LNG,daily,spot,12.052,USD,MMBtu
2024-07-29,JKM,Japan/Korea,LNG,daily,spot,11.8775,USD,MMBtu
2024-07-30,JKM,Japan/Korea,LNG,daily,spot,11.3837,USD,MMBtu
2024-07-31,JKM,Japan/Korea,LNG,daily,spot,11.8826,USD,MMBtu
2024-08-01,JKM,Japan/Korea,LNG,daily,spot,11.584,USD,MMBtu
2024-08-02,JKM,Japan/Korea,LNG,daily,spot,12.1782,USD,MMBtu
2024-08-03,JKM,Japan/Korea,LNG,daily,spot,12.0514,USD,MMBtu
2024-08-04,JKM,Japan/Korea,LNG,daily,spot,11.6218,USD,MMBtu
2024-08-05,JKM,Japan/Korea,LNG,daily,spot,11.4931,USD,MMBtu
2024-08-06,JKM,Japan/Korea,LNG,daily,spot,10.3235,USD,MMBtu
2024-08-07,JKM,Japan/Korea,LNG,daily,spot,10.365,USD,MMBtu
2024-08-08,JKM,Japan/Korea,LNG,daily,spot,10.3818,USD,MMBtu
2024-08-09,JKM,Japan/Korea,LNG,daily,spot,10.8702,USD,MMBtu
2024-08-10,JKM,Japan/Korea,LNG,daily,spot,10.0618,USD,MMBtu
2024-08-11,JKM,Japan/Korea,LNG,daily,spot,10.7157,USD,MMBtu
2024-08-12,JKM,Japan/Korea,LNG,daily,spot,11.194,USD,MMBtu
2024-08-13,JKM,Japan/Korea,LNG,daily,spot,11.8668,USD,MMBtu
2024-08-14,JKM,Japan/Korea,LNG,daily,spot,11.9068,USD,MMBtu
2024-08-15,JKM,Japan/Korea,LNG,daily,spot,12.4511,USD,MMBtu
2024-08-16,JKM,Japan/Korea,LNG,daily,spot,11.8059,USD,MMBtu
2024-08-17,JKM,Japan/Korea,LNG,daily,spot,12.2085,USD,MMBtu
2024-08-18,JKM,Japan/Korea,LNG,daily,spot,11.8993,USD,MMBtu
2024-08-19,JKM,Japan/Korea,LNG,daily,spot,11.1793,USD,MMBtu
2024-08-20,JKM,Japan/Korea,LNG,daily,spot,10.7233,USD,MMBtu
2024-08-21,JKM,Japan/Korea,LNG,daily,spot,10.8107,USD,MMBtu
2024-08-22,JKM,Japan/Korea,LNG,daily,spot,10.5035,USD,MMBtu
2024-08-23,JKM,Japan/Korea,LNG,daily,spot,10.7695,USD,MMBtu
2024-08-24,JKM,Japan/Korea,LNG,daily,spot,9.9979,USD,MMBtu
2024-08-25,JKM,Japan/Korea,LNG,daily,spot,9.0916,USD,MMBtu
2024-08-26,JKM,Japan/Korea,LNG,daily,spot,9.8548,USD,MMBtu
2024-08-27,JKM,Japan/Korea,LNG,daily,spot,10.3804,USD,MMBtu
2024-08-28,JKM,Japan/Korea,LNG,daily,spot,9.9744,USD,MMBtu
2024-08-29,JKM,Japan/Korea,LNG,daily,spot,10.069,USD,MMBtu
2024-08-30,JKM,Japan/Korea,LNG,daily,spot,10.6421,USD,MMBtu
2024-08-31,JKM,Japan/Korea,LNG,daily,spot,10.9203,USD,MMBtu
2024-09-01,JKM,Japan/Korea,LNG,daily,spot,11.0646,USD,MMBtu
2024-09-02,JKM,Japan/Korea,LNG,daily,spot,11.6496,USD,MMBtu
2024-09-03,JKM,Japan/Korea,LNG,daily,spot,11.3654,USD,MMBtu
2024-09-04,JKM,Japan/Korea,LNG,daily,spot,11.4436,USD,MMBtu
2024-09-05,JKM,Japan/Korea,LNG,daily,spot,11.4966,USD,MMBtu
2024-09-06,JKM,Japan/Korea,LNG,daily,spot,11.4286,USD,MMBtu
2024-09-07,JKM,Japan/Korea,LNG,daily,spot,11.307,USD,MMBtu
2024-09-08,JKM,Japan/Korea,LNG,daily,spot,11.4032,USD,MMBtu
2024-09-09,JKM,Japan/Korea,LNG,daily,spot,11.4788,USD,MMBtu
2024-09-10,JKM,Japan/Korea,LNG,daily,spot,11.0481,USD,MMBtu
2024-09-11,JKM,Japan/Korea,LNG,daily,spot,11.4866,USD,MMBtu
2024-09-12,JKM,Japan/Korea,LNG,daily,spot,11.0889,USD,MMBtu
2024-09-13,JKM,Japan/Korea,LNG,daily,spot,11.0512,USD,MMBtu
2024-09-14,JKM,Japan/Korea,LNG,daily,spot,10.978,USD,MMBtu
2024-09-15,JKM,Japan/Korea,LNG,daily,spot,11.2082,USD,MMBtu
2024-09-16,JKM,Japan/Korea,LNG,daily,spot,10.2878,USD,MMBtu
2024-09-17,JKM,Japan/Korea,LNG,daily,spot,10.7768,USD,MMBtu
2024-09-18,JKM,Japan/Korea,LNG,daily,spot,10.5314,USD,MMBtu
2024-09-19,JKM,Japan/Korea,LNG,daily,spot,11.1642,USD,MMBtu
2024-09-20,JKM,Japan/Korea,LNG,daily,spot,11.0014,USD,MMBtu
2024-09-21,JKM,Japan/Korea,LNG,daily,spot,11.0388,USD,MMBtu
2024-09-22,JKM,Japan/Korea,LNG,daily,spot,11.9742,USD,MMBtu
2024-09-23,JKM,Japan/Korea,LNG,daily,spot,11.8848,USD,MMBtu
2024-09-24,JKM,Japan/Korea,LNG,daily,spot,12.4896,USD,MMBtu
2024-09-25,JKM,Japan/Korea,LNG,daily,spot,12.5323,USD,MMBtu
2024-09-26,JKM,Japan/Korea,LNG,daily,spot,12.7447,USD,MMBtu
2024-09-27,JKM,Japan/Korea,LNG,daily,spot,12.7944,USD,MMBtu
2024-09-28,JKM,Japan/Korea,LNG,daily,spot,13.1954,USD,MMBtu
2024-09-29,JKM,Japan/Korea,LNG,daily,spot,12.8911,USD,MMBtu
2024-09-30,JKM,Japan/Korea,LNG,daily,spot,12.458,USD,MMBtu
2024-10-01,JKM,Japan/Korea,LNG,daily,spot,12.1904,USD,MMBtu
2024-10-02,JKM,Japan/Korea,LNG,daily,spot,12.2613,USD,MMBtu
2024-10-03,JKM,Japan/Korea,LNG,daily,spot,12.1854,USD,MMBtu
2024-10-04,JKM,Japan/Korea,LNG,daily,spot,12.5292,USD,MMBtu
2024-10-05,JKM,Japan/Korea,LNG,daily,spot,13.131,USD,MMBtu
2024-10-06,JKM,Japan/Korea,LNG,daily,spot,12.6961,USD,MMBtu
2024-10-07,JKM,Japan/Korea,LNG,daily,spot,12.379,USD,MMBtu
2024-10-08,JKM,Japan/Korea,LNG,daily,spot,11.755,USD,MMBtu
2024-10-09,JKM,Japan/Korea,LNG,daily,spot,12.6896,USD,MMBtu
2024-10-10,JKM,Japan/Korea,LNG,daily,spot,12.8338,USD,MMBtu
2024-10-11,JKM,Japan/Korea,LNG,daily,spot,13.0516,USD,MMBtu
2024-10-12,JKM,Japan/Korea,LNG,daily,spot,12.4572,USD,MMBtu
2024-10-13,JKM,Japan/Korea,LNG,daily,spot,12.4682,USD,MMBtu
2024-10-14,JKM,Japan/Korea,LNG,daily,spot,12.7034,USD,MMBtu
2024-10-15,JKM,Japan/Korea,LNG,daily,spot,12.5966,USD,MMBtu
2024-10-16,JKM,Japan/Korea,LNG,daily,spot,13.0755,USD,MMBtu
2024-10-17,JKM,Japan/Korea,LNG,daily,spot,14.0844,USD,MMBtu
2024-10-18,JKM,Japan/Korea,LNG,daily,spot,13.6417,USD,MMBtu
2024-10-19,JKM,Japan/Korea,LNG,daily,spot,13.1759,USD,MMBtu
2024-10-20,JKM,Japan/Korea,LNG,daily,spot,12.7835,USD,MMBtu
2024-10-21,JKM,Japan/Korea,LNG,daily,spot,13.4804,USD,MMBtu
2024-10-22,JKM,Japan/Korea,LNG,daily,spot,13.915,USD,MMBtu
2024-10-23,JKM,Japan/Korea,LNG,daily,spot,13.8279,USD,MMBtu
2024-10-24,JKM,Japan/Korea,LNG,daily,spot,13.8165,USD,MMBtu
2024-10-25,JKM,Japan/Korea,LNG,daily,spot,13.4366,USD,MMBtu
2024-10-26,JKM,Japan/Korea,LNG,daily,spot,13.7996,USD,MMBtu
2024-10-27,JKM,Japan/Korea,LNG,daily,spot,13.6076,USD,MMBtu
2024-10-28,JKM,Japan/Korea,LNG,daily,spot,13.535,USD,MMBtu
2024-10-29,JKM,Japan/Korea,LNG,daily,spot,13.8446,USD,MMBtu
2024-10-30,JKM,Japan/Korea,LNG,daily,spot,13.8051,USD,MMBtu
2024-10-31,JKM,Japan/Korea,LNG,daily,spot,13.7462,USD,MMBtu
2024-11-01,JKM,Japan/Korea,LNG,daily,spot,13.7955,USD,MMBtu
2024-11-02,JKM,Japan/Korea,LNG,daily,spot,14.1877,USD,MMBtu
2024-11-03,JKM,Japan/Korea,LNG,daily,spot,14.9477,USD,MMBtu
2024-11-04,JKM,Japan/Korea,LNG,daily,spot,15.2308,USD,MMBtu
2024-11-05,JKM,Japan/Korea,LNG,daily,spot,15.6064,USD,MMBtu
2024-11-06,JKM,Japan/Korea,LNG,daily,spot,15.5334,USD,MMBtu
2024-11-07,JKM,Japan/Korea,LNG,daily,spot,15.2367,USD,MMBtu
2024-11-08,JKM,Japan/Korea,LNG,daily,spot,15.5501,USD,MMBtu
2024-11-09,JKM,Japan/Korea,LNG,daily,spot,15.6441,USD,MMBtu
2024-11-10,JKM,Japan/Korea,LNG,daily,spot,15.0245,USD,MMBtu
2024-11-11,JKM,Japan/Korea,LNG,daily,spot,14.905,USD,MMBtu
2024-11-12,JKM,Japan/Korea,LNG,daily,spot,14.8978,USD,MMBtu
2024-11-13,JKM,Japan/Korea,LNG,daily,spot,14.6983,USD,MMBtu
2024-11-14,JKM,Japan/Korea,LNG,daily,spot,15.4022,USD,MMBtu
2024-11-15,JKM,Japan/Korea,LNG,daily,spot,15.642,USD,MMBtu
2024-11-16,JKM,Japan/Korea,LNG,daily,spot,16.2842,USD,MMBtu
2024-11-17,JKM,Japan/Korea,LNG,daily,spot,16.4118,USD,MMBtu
2024-11-18,JKM,Japan/Korea,LNG,daily,spot,16.4546,USD,MMBtu
2024-11-19,JKM,Japan/Korea,LNG,daily,spot,16.0312,USD,MMBtu
2024-11-20,JKM,Japan/Korea,LNG,daily,spot,16.0495,USD,MMBtu
2024-11-21,JKM,Japan/Korea,LNG,daily,spot,16.0683,USD,MMBtu
2024-11-22,JKM,Japan/Korea,LNG,daily,spot,15.4507,USD,MMBtu
2024-11-23,JKM,Japan/Korea,LNG,daily,spot,15.2252,USD,MMBtu
2024-11-24,JKM,Japan/Korea,LNG,daily,spot,15.1034,USD,MMBtu
2024-11-25,JKM,Japan/Korea,LNG,daily,spot,15.3256,USD,MMBtu
2024-11-26,JKM,Japan/Korea,LNG,daily,spot,15.5668,USD,MMBtu
2024-11-27,JKM,Japan/Korea,LNG,daily,spot,15.3181,USD,MMBtu
2024-11-28,JKM,Japan/Korea,LNG,daily,spot,15.5642,USD,MMBtu
2024-11-29,JKM,Japan/Korea,LNG,daily,spot,15.5016,USD,MMBtu
2024-11-30,JKM,Japan/Korea,LNG,daily,spot,14.1788,USD,MMBtu
2024-12-01,JKM,Japan/Korea,LNG,daily,spot,13.9986,USD,MMBtu
2024-12-02,JKM,Japan/Korea,LNG,daily,spot,14.5582,USD,MMBtu
2024-12-03,JKM,Japan/Korea,LNG,daily,spot,13.8052,USD,MMBtu
2024-12-04,JKM,Japan/Korea,LNG,daily,spot,13.9133,USD,MMBtu
2024-12-05,JKM,Japan/Korea,LNG,daily,spot,14.7177,USD,MMBtu
2024-12-06,JKM,Japan/Korea,LNG,daily,spot,14.3948,USD,MMBtu
2024-12-07,JKM,Japan/Korea,LNG,daily,spot,14.4402,USD,MMBtu
2024-12-08,JKM,Japan/Korea,LNG,daily,spot,13.8621,USD,MMBtu
2024-12-09,JKM,Japan/Korea,LNG,daily,spot,14.6932,USD,MMBtu
2024-12-10,JKM,Japan/Korea,LNG,daily,spot,14.6922,USD,MMBtu
2024-12-11,JKM,Japan/Korea,LNG,daily,spot,14.7533,USD,MMBtu
2024-12-12,JKM,Japan/Korea,LNG,daily,spot,15.4411,USD,MMBtu
2024-12-13,JKM,Japan/Korea,LNG,daily,spot,15.784,USD,MMBtu
2024-12-14,JKM,Japan/Korea,LNG,daily,spot,15.3809,USD,MMBtu
2024-12-15,JKM,Japan/Korea,LNG,daily,spot,15.0945,USD,MMBtu
2024-12-16,JKM,Japan/Korea,LNG,daily,spot,15.3645,USD,MMBtu
2024-12-17,JKM,Japan/Korea,LNG,daily,spot,15.0884,USD,MMBtu
2024-12-18,JKM,Japan/Korea,LNG,daily,spot,14.0935,USD,MMBtu
2024-12-19,JKM,Japan/Korea,LNG,daily,spot,14.1168,USD,MMBtu
2024-12-20,JKM,Japan/Korea,LNG,daily,spot,13.4463,USD,MMBtu
2024-12-21,JKM,Japan/Korea,LNG,daily,spot,14.2934,USD,MMBtu
2024-12-22,JKM,Japan/Korea,LNG,daily,spot,14.4243,USD,MMBtu
2024-12-23,JKM,Japan/Korea,LNG,daily,spot,14.0252,USD,MMBtu
2024-12-24,JKM,Japan/Korea,LNG,daily,spot,13.7336,USD,MMBtu
2024-12-25,JKM,Japan/Korea,LNG,daily,spot,12.865,USD,MMBtu
2024-12-26,JKM,Japan/Korea,LNG,daily,spot,12.398,USD,MMBtu
2024-12-27,JKM,Japan/Korea,LNG,daily,spot,12.9754,USD,MMBtu
2024-12-28,JKM,Japan/Korea,LNG,daily,spot,14.1379,USD,MMBtu
2024-12-29,JKM,Japan/Korea,LNG,daily,spot,14.5404,USD,MMBtu
2024-12-30,JKM,Japan/Korea,LNG,daily,spot,14.5331,USD,MMBtu
2024-12-31,JKM,Japan/Korea,LNG,daily,spot,14.3586,USD,MMBtu
2025-01-01,JKM,Japan/Korea,LNG,daily,spot,13.9172,USD,MMBtu
2025-01-02,JKM,Japan/Korea,LNG,daily,spot,14.9799,USD,MMBtu
2025-01-03,JKM,Japan/Korea,LNG,daily,spot,14.9154,USD,MMBtu
2025-01-04,JKM,Japan/Korea,LNG,daily,spot,15.9872,USD,MMBtu
2025-01-05,JKM,Japan/Korea,LNG,daily,spot,16.6825,USD,MMBtu
2025-01-06,JKM,Japan/Korea,LNG,daily,spot,15.8177,USD,MMBtu
2025-01-07,JKM,Japan/Korea,LNG,daily,spot,15.4994,USD,MMBtu
2025-01-08,JKM,Japan/Korea,LNG,daily,spot,15.185,USD,MMBtu
2025-01-09,JKM,Japan/Korea,LNG,daily,spot,15.1673,USD,MMBtu
2025-01-10,JKM,Japan/Korea,LNG,daily,spot,15.159,USD,MMBtu
2025-01-11,JKM,Japan/Korea,LNG,daily,spot,16.6625,USD,MMBtu
2025-01-12,JKM,Japan/Korea,LNG,daily,spot,16.1205,USD,MMBtu
2025-01-13,JKM,Japan/Korea,LNG,daily,spot,16.2351,USD,MMBtu
2025-01-14,JKM,Japan/Korea,LNG,daily,spot,16.5387,USD,MMBtu
2025-01-15,JKM,Japan/Korea,LNG,daily,spot,16.5296,USD,MMBtu
2025-01-16,JKM,Japan/Korea,LNG,daily,spot,16.5753,USD,MMBtu
2025-01-17,JKM,Japan/Korea,LNG,daily,spot,16.0472,USD,MMBtu
2025-01-18,JKM,Japan/Korea,LNG,daily,spot,16.0994,USD,MMBtu
2025-01-19,JKM,Japan/Korea,LNG,daily,spot,16.3505,USD,MMBtu
2025-01-20,JKM,Japan/Korea,LNG,daily,spot,16.5048,USD,MMBtu
2025-01-21,JKM,Japan/Korea,LNG,daily,spot,16.7755,USD,MMBtu
2025-01-22,JKM,Japan/Korea,LNG,daily,spot,17.4575,USD,MMBtu
2025-01-23,JKM,Japan/Korea,LNG,daily,spot,17.8892,USD,MMBtu
2025-01-24,JKM,Japan/Korea,LNG,daily,spot,17.8825,USD,MMBtu
2025-01-25,JKM,Japan/Korea,LNG,daily,spot,17.2593,USD,MMBtu
2025-01-26,JKM,Japan/Korea,LNG,daily,spot,16.9311,USD,MMBtu
2025-01-27,JKM,Japan/Korea,LNG,daily,spot,16.7972,USD,MMBtu
2025-01-28,JKM,Japan/Korea,LNG,daily,spot,16.8987,USD,MMBtu
2025-01-29,JKM,Japan/Korea,LNG,daily,spot,16.6357,USD,MMBtu
2025-01-30,JKM,Japan/Korea,LNG,daily,spot,16.1512,USD,MMBtu
2025-01-31,JKM,Japan/Korea,LNG,daily,spot,15.5512,USD,MMBtu
2025-02-01,JKM,Japan/Korea,LNG,daily,spot,14.7341,USD,MMBtu
2025-02-02,JKM,Japan/Korea,LNG,daily,spot,14.6327,USD,MMBtu
2025-02-03,JKM,Japan/Korea,LNG,daily,spot,13.9234,USD,MMBtu
